ID,Geslacht,Loopbaan,Studieprogramma,Oms. Studieprog.,Faculteit,Ingangsd.start,Opleidingsnr.start,Status,Progr.actie,Datum actie start,Ingangsd.eind,Opleidingsnr.eind,Status,Progr.actie,Datum actie,Actiereden,Studiepl.dipl.,Studieniv.dipl.,Ingangsd.dipl.,Status,Statusdatum,Examendatum
5909899,M,10,3041,B Psychologie,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2009,0,SP,SPND,5-4-2010,410,,,,,,
5975662,M,10,3041,B Psychologie,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,7-12-2012,410,304115,B,12-9-2012,Z,12-9-2012,31-7-2012
6049281,F,10,3041,B Psychologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,3-3-2013,410,304115,B,5-9-2012,Z,5-9-2012,31-8-2012
6053017,M,10,3041,B Psychologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,1-9-2010,2,CN,WADM,15-11-2010,400,,,,,,
6072909,M,10,3041,B Psychologie,FMG,1-9-2010,1,AC,MATR,28-7-2010,31-8-2016,1,SP,SPND,26-10-2016,410,304115,B,11-1-2016,Z,11-1-2016,23-10-2015
6081371,M,10,3041,B Psychologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,25-9-2013,410,304115,B,23-8-2013,Z,23-8-2013,28-6-2013
6084087,F,10,3041,B Psychologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2010,0,SP,SPND,31-8-2010,410,,,,,,
6090508,M,10,3041,B Psychologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,1-9-2012,0,DC,VDIS,12-11-2012,210,304115,B,12-9-2012,Z,12-9-2012,31-8-2012
0342092,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2003,0,AC,ACTV,5-4-2010,31-8-2005,0,SP,SPND,5-4-2010,410,,,,,,
10000938,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,0,AC,MATR,8-6-2010,31-8-2011,0,SP,SPND,2-9-2011,410,,,,,,
10002767,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,304515,B,12-9-2014,Z,12-9-2014,28-10-2013
10006761,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,0,AC,MATR,8-6-2010,31-1-2014,0,DC,VDIS,11-2-2014,200,304515,B,24-2-2014,Z,24-2-2014,31-1-2014
10096787,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,0,AC,MATR,19-7-2010,31-1-2011,0,DC,DISC,27-1-2011,391,,,,,,
10197958,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2011,0,AC,MATR,17-6-2011,1-9-2011,0,AC,MATR,17-6-2011,120,,,,,,
10247564,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2011,0,AC,MATR,21-6-2011,31-8-2015,0,SP,SPND,20-1-2016,410,304515,B,10-8-2015,Z,10-8-2015,18-12-2014
10272380,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2011,0,AC,MATR,15-7-2011,1-9-2011,0,AC,MATR,15-7-2011,120,,,,,,
10279040,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2015,1,AC,MATR,12-6-2015,31-8-2016,1,SP,SPND,26-10-2016,410,304515,B,5-9-2016,Z,5-9-2016,4-7-2016
10306692,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2013,2,AC,MATR,22-7-2013,31-1-2014,2,DC,DISC,30-1-2014,391,,,,,,
10422692,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2015,1,AC,MATR,14-6-2015,1-9-2016,3,AC,MATR,14-6-2016,120,,,,,,
10445412,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2012,0,AC,MATR,10-7-2012,1-2-2016,7,AC,MATR,1-12-2015,120,,,,,,
10497102,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2013,0,AC,MATR,15-8-2013,1-9-2013,0,AC,MATR,15-8-2013,120,,,,,,
10718036,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2014,0,AC,MATR,13-8-2014,1-9-2014,0,AC,MATR,13-8-2014,120,,,,,,
5887488,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2009,1,AC,ACTV,5-4-2010,31-10-2009,1,DC,DISC,5-4-2010,310,,,,,,
5947243,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,1,AC,MATR,23-7-2010,31-8-2013,1,SP,SPND,10-1-2014,410,304515,B,2-8-2013,Z,2-8-2013,31-7-2013
5959373,M,10,3045,B Rechtsgeleerdheid,FDR,1-9-2010,1,AC,MATR,23-7-2010,31-5-2014,1,DC,VDIS,8-5-2014,200,304515,B,8-5-2014,Z,8-5-2014,31-3-2014
6173071,F,10,3045,B Rechtsgeleerdheid,FDR,1-9-2009,0,AC,ACTV,5-4-2010,31-7-2010,0,DC,DISC,16-6-2010,310,,,,,,
9864016,M,10,3045,B Rechtsgeleerdheid,FDR,1-10-2003,0,AC,ACTV,5-4-2010,31-8-2004,0,SP,SPND,5-4-2010,410,,,,,,
10072780,F,10,3025,B Scandinavische tc,FGW,1-9-2010,0,AC,MATR,22-6-2010,31-10-2014,0,DC,VDIS,3-11-2014,200,302515,B,20-10-2014,Z,20-10-2014,29-9-2014
5885612,M,10,3025,B Scandinavische tc,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2016,0,SP,SPND,28-10-2016,410,,,,,,
10001494,M,10,3055,B Scheikunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305515,B,1-10-2013,Z,1-10-2013,31-7-2013
10003512,M,10,3055,B Scheikunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,10-1-2014,410,305515,B,1-10-2013,Z,1-10-2013,30-8-2013
10329056,M,10,3055,B Scheikunde,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,28-10-2016,410,305515,B,4-7-2016,Z,4-7-2016,28-6-2016
10362053,F,10,3055,B Scheikunde,FNWI,1-9-2013,2,AC,MATR,2-5-2013,31-8-2016,2,SP,SPND,26-10-2016,410,305515,B,6-10-2016,Z,6-10-2016,5-7-2016
10371826,M,10,3055,B Scheikunde,FNWI,1-9-2012,1,AC,MATR,10-7-2012,31-8-2016,1,SP,SPND,28-10-2016,410,305515,B,17-2-2016,Z,17-2-2016,29-1-2016
10410031,M,10,3055,B Scheikunde,FNWI,1-9-2012,1,AC,MATR,9-7-2012,31-1-2017,1,DC,VDIS,2-3-2017,210,305515,B,21-2-2017,Z,21-2-2017,27-1-2017
10431268,F,10,3055,B Scheikunde,FNWI,1-9-2012,0,AC,MATR,28-6-2012,1-9-2012,0,AC,MATR,28-6-2012,120,,,,,,
10452516,M,10,3055,B Scheikunde,FNWI,1-9-2012,0,AC,MATR,19-7-2012,1-9-2015,1,AC,MATR,2-7-2015,VUIN,,,,,,
10488952,M,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-1-2014,0,DC,DISC,29-1-2014,391,,,,,,
10508600,F,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,17-6-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305515,B,6-10-2016,Z,6-10-2016,23-7-2016
10543988,M,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10580611,F,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,6-5-2013,1-9-2013,0,AC,MATR,6-5-2013,120,305515,B,10-3-2017,Z,10-3-2017,3-2-2017
10594736,F,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,28-7-2013,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10669744,F,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,26-7-2013,1-9-2013,0,AC,MATR,26-7-2013,120,,,,,,
10689389,F,10,3055,B Scheikunde,FNWI,1-9-2013,0,AC,MATR,6-9-2013,1-9-2013,0,AC,MATR,6-9-2013,120,,,,,,
10722718,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,8-1-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10742891,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,10-2-2014,31-8-2016,0,SP,SPND,9-9-2016,410,,,,,,
10748687,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,27-2-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10751491,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,6-3-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10769250,F,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,7-4-2014,31-8-2016,0,SP,SPND,13-7-2016,410,,,,,,
10773169,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,10-4-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10783903,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,18-4-2014,31-8-2016,0,SP,SPND,9-9-2016,410,,,,,,
10785930,F,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,21-4-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10799354,M,10,3055,B Scheikunde,FNWI,1-9-2014,1,AC,MATR,28-4-2014,31-8-2016,1,SP,SPND,26-10-2016,410,,,,,,
10800077,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,28-4-2014,31-8-2016,0,SP,SPND,26-10-2016,410,,,,,,
10800646,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,28-4-2014,31-8-2016,1,SP,SPND,13-7-2016,410,,,,,,
10891277,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,23-7-2014,1-9-2014,0,AC,MATR,23-7-2014,120,,,,,,
10901426,M,10,3055,B Scheikunde,FNWI,1-9-2014,0,AC,MATR,25-8-2014,1-9-2014,0,AC,MATR,25-8-2014,120,,,,,,
6048862,M,10,3055,B Scheikunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2016,1,SP,SPND,26-10-2016,410,305515,B,7-4-2016,Z,7-4-2016,21-3-2016
6050603,M,10,3055,B Scheikunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,13-11-2012,410,305515,B,27-7-2012,Z,27-7-2012,31-7-2012
6081282,M,10,3055,B Scheikunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305515,B,1-10-2013,Z,1-10-2013,31-7-2013
6135676,M,10,3055,B Scheikunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,14-11-2012,410,305515,B,5-10-2012,Z,5-10-2012,31-8-2012
10452516,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,2,AC,MATR,16-8-2016,1-9-2016,2,AC,MATR,16-8-2016,VUIN,,,,,,
10594736,F,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,3-6-2016,1-9-2016,1,AC,MATR,3-6-2016,120,,,,,,
10669744,F,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,15-5-2016,1-9-2016,1,AC,MATR,15-5-2016,120,,,,,,
10689389,F,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,21-6-2016,1-9-2016,1,AC,MATR,21-6-2016,VUIN,,,,,,
10722718,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,17-5-2016,1-9-2016,1,AC,MATR,17-5-2016,120,,,,,,
10742891,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,3-5-2016,1-9-2016,1,AC,MATR,3-5-2016,120,,,,,,
10748687,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,16-6-2016,1-9-2016,1,AC,MATR,16-6-2016,120,,,,,,
10751491,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,20-6-2016,1-9-2016,1,AC,MATR,20-6-2016,120,,,,,,
10769250,F,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,17-5-2016,1-9-2016,1,AC,MATR,17-5-2016,120,,,,,,
10773169,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,29-5-2016,1-9-2016,1,AC,MATR,29-5-2016,120,,,,,,
10783903,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,2-6-2016,1-9-2016,1,AC,MATR,2-6-2016,120,,,,,,
10785930,F,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,26-6-2016,1-9-2016,1,AC,MATR,26-6-2016,120,,,,,,
10799354,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,2,AC,MATR,18-5-2016,1-9-2016,2,AC,MATR,18-5-2016,120,,,,,,
10800077,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,12-5-2016,1-9-2016,1,AC,MATR,12-5-2016,120,,,,,,
10800646,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,2,AC,MATR,2-5-2016,1-9-2016,2,AC,MATR,2-5-2016,120,,,,,,
10891277,M,10,3079,B Scheikunde (jd),FNWI,1-9-2016,1,AC,MATR,20-6-2016,1-9-2016,1,AC,MATR,20-6-2016,VUIN,,,,,,
10002850,F,10,3069,B Soc. Geografie en Planologie,FMG,1-9-2010,1,AC,MATR,19-9-2010,31-8-2012,1,SP,SPND,28-9-2012,410,,,,,,
10323929,M,10,3069,B Soc. Geografie en Planologie,FMG,1-9-2013,1,AC,MATR,6-5-2013,1-9-2013,1,AC,MATR,6-5-2013,120,,,,,,
10357246,M,10,3069,B Soc. Geografie en Planologie,FMG,1-9-2012,0,AC,MATR,5-5-2012,31-8-2015,0,SP,SPND,20-1-2016,410,306915,B,27-8-2015,Z,27-8-2015,21-8-2015
10437673,M,10,3069,B Soc. Geografie en Planologie,FMG,1-9-2012,0,AC,MATR,29-6-2012,31-8-2016,0,SP,SPND,26-10-2016,410,306915,B,25-7-2016,Z,25-7-2016,31-5-2016
5947332,M,10,3069,B Soc. Geografie en Planologie,FMG,1-9-2009,1,AC,ACTV,5-4-2010,31-8-2011,1,SP,SPND,10-5-2012,410,,,,,,
5946603,M,10,3038,B Sociale wetenschappen,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2009,0,SP,SPND,17-1-2013,410,,,,,,
10000562,M,10,3040,B Sociologie,FMG,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,304015,B,11-9-2014,Z,11-9-2014,29-8-2014
10001228,M,10,3040,B Sociologie,FMG,1-9-2014,2,AC,MATR,26-3-2014,1-9-2014,2,AC,MATR,26-3-2014,120,,,,,,
10208194,F,10,3040,B Sociologie,FMG,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,0,SP,SPND,28-10-2016,410,304015,B,11-7-2016,Z,11-7-2016,30-6-2016
5894778,M,10,3040,B Sociologie,FMG,1-9-2009,1,AC,ACTV,5-4-2010,1-9-2014,4,AC,MATR,14-8-2014,120,,,,,,
6052940,M,10,3040,B Sociologie,FMG,1-9-2011,2,AC,MATR,23-6-2011,31-8-2016,2,SP,SPND,26-10-2016,410,304015,B,11-7-2016,Z,11-7-2016,30-6-2016
10096787,F,10,3027,B Spaanse tc,FGW,1-9-2011,1,AC,MATR,1-7-2011,30-9-2011,1,DC,DISC,28-9-2011,392,,,,,,
10115242,M,10,3027,B Spaanse tc,FGW,1-9-2012,2,AC,MATR,4-7-2012,31-8-2013,2,SP,SPND,25-9-2013,410,,,,,,
10136851,F,10,3027,B Spaanse tc,FGW,1-9-2011,1,AC,MATR,16-6-2011,30-9-2012,2,DC,DISC,8-10-2012,392,,,,,,
10752226,M,10,3027,B Spaanse tc,FGW,1-9-2014,0,AC,MATR,10-3-2014,1-2-2015,1,AC,MATR,21-1-2015,120,,,,,,
6081371,M,10,3027,B Spaanse tc,FGW,1-9-2011,2,AC,MATR,23-6-2011,31-8-2013,2,SP,SPND,25-9-2013,410,,,,,,
6156541,M,10,3027,B Spaanse tc,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2015,0,SP,SPND,4-11-2015,410,,,,,,
10187014,F,10,3028,B Taalwetenschap,FGW,1-9-2013,1,AC,MATR,24-6-2013,31-8-2016,1,SP,SPND,26-10-2016,410,302815,B,8-7-2016,Z,8-7-2016,30-6-2016
10348271,F,10,3028,B Taalwetenschap,FGW,1-9-2013,3,AC,MATR,15-7-2013,31-8-2016,3,SP,SPND,3-10-2016,410,302815,B,14-7-2016,Z,14-7-2016,30-6-2016
10564268,F,10,3028,B Taalwetenschap,FGW,1-9-2013,0,AC,MATR,2-5-2013,31-8-2016,0,SP,SPND,26-10-2016,410,302815,B,8-9-2016,Z,8-9-2016,31-8-2016
10672605,M,10,3028,B Taalwetenschap,FGW,1-9-2013,0,AC,MATR,1-8-2013,1-9-2016,1,AC,MATR,18-8-2016,120,,,,,,
10792074,F,10,3028,B Taalwetenschap,FGW,1-9-2014,0,AC,MATR,23-4-2014,1-9-2016,1,AC,MATR,2-5-2016,120,,,,,,
10306692,M,10,3061,B Tandheelkunde,FDT,1-9-2012,1,AC,MATR,30-7-2012,31-8-2015,1,SP,SPND,13-11-2015,410,306115,B,25-8-2015,Z,25-8-2015,14-8-2015
5959373,M,10,3061,B Tandheelkunde,FDT,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
5928346,F,10,3030,B Theaterwetenschap,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2016,0,SP,SPND,3-8-2016,410,303015,B,27-7-2016,Z,27-7-2016,30-6-2016
10263535,M,10,3032,B Wijsbegeerte,FGW,1-9-2011,0,AC,MATR,5-7-2011,31-8-2013,0,SP,SPND,6-8-2013,410,,,,,,
10279377,F,10,3032,B Wijsbegeerte,FGW,1-9-2011,0,AC,MATR,27-7-2011,31-8-2014,0,SP,SPND,28-10-2014,410,303215,B,1-9-2014,Z,1-9-2014,31-7-2014
10468218,M,10,3032,B Wijsbegeerte,FGW,1-9-2012,1,AC,MATR,20-8-2012,1-9-2012,1,AC,MATR,20-8-2012,120,,,,,,
10474374,M,10,3032,B Wijsbegeerte,FGW,1-9-2012,0,AC,MATR,27-8-2012,1-9-2012,0,AC,MATR,27-8-2012,120,303215,B,17-3-2017,Z,17-3-2017,28-2-2017
10647023,M,10,3032,B Wijsbegeerte,FGW,1-9-2016,1,AC,MATR,2-5-2016,31-12-2016,1,DC,DISC,16-12-2016,391,,,,,,
10663657,F,10,3032,B Wijsbegeerte,FGW,1-9-2016,1,AC,MATR,16-8-2016,30-9-2016,1,DC,DISC,22-9-2016,392,,,,,,
11039019,M,10,3032,B Wijsbegeerte,FGW,1-9-2015,0,AC,MATR,14-4-2015,1-9-2015,0,AC,MATR,14-4-2015,120,,,,,,
5882095,M,10,3032,B Wijsbegeerte,FGW,1-9-2010,2,AC,MATR,30-8-2010,31-8-2015,3,SP,SPND,13-11-2015,410,303215,B,4-8-2015,Z,4-8-2015,31-7-2015
5894026,M,10,3032,B Wijsbegeerte,FGW,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2014,0,SP,SPND,6-10-2014,410,303215,B,21-8-2014,Z,21-8-2014,31-7-2014
6267939,M,10,3032,B Wijsbegeerte,FGW,1-9-2011,1,AC,MATR,17-6-2011,31-8-2012,1,SP,SPND,13-11-2012,410,,,,,,
10001615,M,10,3057,B Wiskunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
10019731,M,10,3057,B Wiskunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-1-2011,0,DC,DISC,22-2-2011,391,,,,,,
10026045,F,10,3057,B Wiskunde,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,10-1-2014,410,305715,B,1-10-2013,Z,1-10-2013,30-8-2013
10091432,M,10,3057,B Wiskunde,FNWI,1-9-2011,1,AC,MATR,20-7-2011,31-8-2013,1,SP,SPND,3-9-2013,410,305715,B,29-10-2013,Z,29-10-2013,30-8-2013
10118365,M,10,3057,B Wiskunde,FNWI,1-9-2010,1,AC,MATR,15-8-2010,31-8-2012,1,SP,SPND,3-3-2013,410,,,,,,
10158006,F,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,16-6-2011,1-9-2012,1,CN,WADM,7-9-2012,400,,,,,,
10173536,F,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,16-6-2011,1-9-2012,1,AC,MATR,4-5-2012,120,,,,,,
10199020,M,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,21-5-2012,31-8-2016,1,SP,SPND,5-8-2016,410,305715,B,11-10-2016,Z,11-10-2016,30-8-2016
10207635,F,10,3057,B Wiskunde,FNWI,1-9-2014,2,AC,MATR,6-3-2014,31-8-2015,2,SP,SPND,13-11-2015,410,,,,,,
10214577,M,10,3057,B Wiskunde,FNWI,1-9-2011,1,AC,MATR,17-6-2011,31-8-2012,1,SP,SPND,3-3-2013,410,,,,,,
10221093,M,10,3057,B Wiskunde,FNWI,1-9-2011,1,AC,MATR,15-8-2011,31-8-2016,1,SP,SPND,30-9-2016,410,305715,B,3-10-2016,Z,3-10-2016,30-8-2016
10251057,F,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,23-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305715,B,9-10-2014,Z,9-10-2014,22-8-2014
10254757,M,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,30-6-2011,31-8-2012,0,SP,SPND,3-3-2013,410,,,,,,
10261788,M,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,1-7-2011,31-8-2012,0,SP,SPND,3-3-2013,410,,,,,,
10277676,M,10,3057,B Wiskunde,FNWI,1-9-2011,0,AC,MATR,24-7-2011,31-8-2016,0,SP,SPND,6-10-2016,410,,,,,,
10285288,M,10,3057,B Wiskunde,FNWI,1-9-2011,1,AC,MATR,7-8-2011,31-8-2012,1,SP,SPND,3-3-2013,410,,,,,,
10325948,M,10,3057,B Wiskunde,FNWI,1-9-2014,1,AC,MATR,16-4-2014,1-9-2014,1,AC,MATR,16-4-2014,120,,,,,,
10334858,F,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,4-5-2012,1-9-2012,0,AC,MATR,4-5-2012,120,,,,,,
10355111,M,10,3057,B Wiskunde,FNWI,1-9-2012,1,AC,MATR,5-5-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305715,B,4-7-2016,Z,4-7-2016,22-6-2016
10385827,M,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,21-5-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305715,B,17-10-2016,Z,17-10-2016,26-8-2016
10399100,M,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,28-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305715,B,11-10-2016,Z,11-10-2016,25-8-2016
10445412,M,10,3057,B Wiskunde,FNWI,1-9-2014,2,AC,MATR,1-4-2014,31-8-2016,4,SP,SPND,12-10-2016,410,,,,,,
10446982,M,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,12-7-2012,31-8-2016,0,SP,SPND,30-9-2016,410,305715,B,3-10-2016,Z,3-10-2016,27-8-2016
10456716,M,10,3057,B Wiskunde,FNWI,1-9-2012,0,AC,MATR,26-7-2012,1-9-2012,0,AC,MATR,26-7-2012,120,,,,,,
10520880,M,10,3057,B Wiskunde,FNWI,1-9-2013,0,AC,MATR,25-7-2013,1-9-2013,0,AC,MATR,25-7-2013,120,,,,,,
10543953,F,10,3057,B Wiskunde,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10649301,M,10,3057,B Wiskunde,FNWI,1-9-2013,0,AC,MATR,28-6-2013,31-8-2016,0,SP,SPND,26-10-2016,410,305715,B,11-10-2016,Z,11-10-2016,22-7-2016
10787992,F,10,3057,B Wiskunde,FNWI,1-9-2014,0,AC,MATR,22-4-2014,1-9-2014,0,AC,MATR,22-4-2014,120,,,,,,
10799907,F,10,3057,B Wiskunde,FNWI,1-9-2014,1,AC,MATR,28-4-2014,31-8-2016,2,SP,SPND,3-11-2016,410,,,,,,
10973710,M,10,3057,B Wiskunde,FNWI,1-9-2015,0,AC,MATR,15-12-2014,1-9-2015,0,AC,MATR,15-12-2014,120,,,,,,
11007745,M,10,3057,B Wiskunde,FNWI,1-9-2015,0,AC,MATR,23-2-2015,1-9-2015,0,AC,MATR,23-2-2015,120,,,,,,
11041838,M,10,3057,B Wiskunde,FNWI,1-9-2015,0,AC,MATR,16-4-2015,1-9-2015,0,AC,MATR,16-4-2015,120,,,,,,
11060727,M,10,3057,B Wiskunde,FNWI,1-9-2015,0,AC,MATR,29-4-2015,1-9-2015,0,AC,MATR,29-4-2015,120,,,,,,
11070315,M,10,3057,B Wiskunde,FNWI,1-9-2015,0,AC,MATR,1-5-2015,1-9-2016,1,AC,MATR,1-5-2016,120,,,,,,
5682002,M,10,3057,B Wiskunde,FNWI,1-9-2006,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,27-1-2012,410,305715,B,7-9-2011,Z,7-9-2011,31-8-2011
5686202,M,10,3057,B Wiskunde,FNWI,1-9-2008,2,AC,ACTV,5-4-2010,31-8-2010,2,SP,SPND,10-5-2012,410,305715,B,31-8-2010,Z,13-10-2010,31-8-2010
5789397,M,10,3057,B Wiskunde,FNWI,1-9-2011,2,AC,MATR,13-9-2011,31-1-2017,2,DC,VDIS,8-3-2017,200,305715,B,7-3-2017,Z,7-3-2017,31-1-2017
5881420,F,10,3057,B Wiskunde,FNWI,1-9-2009,1,AC,ACTV,5-4-2010,31-8-2013,1,SP,SPND,10-1-2014,410,305715,B,1-10-2013,Z,1-10-2013,30-8-2013
6060919,M,10,3057,B Wiskunde,FNWI,1-9-2010,1,AC,MATR,8-6-2010,31-8-2013,1,SP,SPND,25-9-2013,410,305715,B,9-9-2013,Z,9-9-2013,30-8-2013
6117090,M,10,3057,B Wiskunde,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
